t_ms,ax_g,ay_g,az_g,label
9520,0.118889,-0.000671,1.240496,UPDOWN
9538,0.105164,0.039345,1.355908,UPDOWN
9555,0.12566,0.052216,1.517436,UPDOWN
9573,0.144448,0.074603,1.658224,UPDOWN
9591,0.163297,0.08296,1.758569,UPDOWN
9608,0.184037,0.102968,1.787788,UPDOWN
9626,0.204716,0.096319,1.758996,UPDOWN
9642,0.177388,0.093696,1.673535,UPDOWN
9659,0.157868,0.081496,1.572397,UPDOWN
9677,0.147376,0.073871,1.449177,UPDOWN
9695,0.130296,0.060695,1.310341,UPDOWN
9712,0.119011,0.050935,1.163453,UPDOWN
9730,0.108397,0.048495,1.025227,UPDOWN
9748,0.084424,0.040992,0.897005,UPDOWN
9766,0.074176,0.000488,0.773724,UPDOWN
9783,0.071431,-0.030012,0.659288,UPDOWN
9799,0.067527,-0.037088,0.562908,UPDOWN
9817,0.070699,-0.044957,0.503372,UPDOWN
9835,0.063623,-0.059719,0.453413,UPDOWN
9852,0.062037,-0.081008,0.413641,UPDOWN
9870,0.043981,-0.10614,0.36234,UPDOWN
9888,0.049593,-0.10736,0.332328,UPDOWN
9906,0.041724,-0.119865,0.326777,UPDOWN
9921,0.041236,-0.126453,0.356484,UPDOWN
9939,0.040504,-0.117913,0.42456,UPDOWN
9957,0.050569,-0.072712,0.528077,UPDOWN
9975,0.042883,-0.045384,0.670512,UPDOWN
9993,0.047092,-0.0122,0.849791,UPDOWN
10010,0.083204,0.003904,1.05774,UPDOWN
10028,0.08906,0.029829,1.254587,UPDOWN
10044,0.098088,0.06222,1.382565,UPDOWN
10062,0.136884,0.116937,1.520669,UPDOWN
10079,0.161284,0.172935,1.690188,UPDOWN
10097,0.206912,0.159027,1.913265,UPDOWN
10115,0.239791,0.127612,1.998604,UPDOWN
10133,0.166896,0.109068,1.872273,UPDOWN
10150,0.163968,0.103029,1.6897,UPDOWN
10166,0.127124,0.09882,1.477664,UPDOWN
10184,0.12444,0.057035,1.35054,UPDOWN
10202,0.136823,0.024827,1.254892,UPDOWN
10220,0.114985,0.017263,1.117764,UPDOWN
10237,0.095404,0.017568,0.965081,UPDOWN
10255,0.076616,0.016409,0.836188,UPDOWN
10273,0.060756,-0.000976,0.752679,UPDOWN
10289,0.056852,-0.01586,0.696132,UPDOWN
10307,0.057889,-0.027999,0.626165,UPDOWN
10324,0.050752,-0.044408,0.518012,UPDOWN
10342,0.073444,-0.055449,0.414556,UPDOWN
10360,0.08662,-0.072712,0.345077,UPDOWN
10376,0.082228,-0.093452,0.322812,UPDOWN
10394,0.069296,-0.117303,0.323056,UPDOWN
10412,0.059353,-0.122732,0.347212,UPDOWN
10430,0.040748,-0.120292,0.378932,UPDOWN
10448,0.050081,-0.102724,0.469151,UPDOWN
10463,0.045872,-0.067283,0.616588,UPDOWN
10481,0.069845,-0.052521,0.826123,UPDOWN
